873	/	/	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3202.08#3202.546
874	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@isn1982m-words#@isn1982m#3202.546#3203.012
875	бытия	бытие	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3203.012#3203.478
876	и	и	CCONJ	_	_	_	_	_	@isn1982m-words#@isn1982m#3203.478#3203.944
877	современности	современность	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@isn1982m-words#@isn1982m#3203.944#3204.42
878	с	с	ADP	_	_	_	_	_	@bak1966m-words#@bak1966m#3070.21#3070.546
879	японской	японский	ADJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@bak1966m-words#@bak1966m#3070.546#3070.882
880	и	и	CCONJ	_	_	_	_	_	@bak1966m-words#@bak1966m#3070.882#3071.218
881	китайской	китайский	ADJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@bak1966m-words#@bak1966m#3071.218#3071.554
882	мудростью	мудрость	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@bak1966m-words#@bak1966m#3071.554#3071.89
883	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@bak1966m-words#@bak1966m#3071.89#3072.226
884	справились	справиться	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@bak1966m-words#@bak1966m#3072.226#3072.562
885	/	/	PUNCT	_	_	_	_	_	@bak1966m-words#@bak1966m#3072.562#3072.898
886	а	а	CCONJ	_	_	_	_	_	@bak1966m-words#@bak1966m#3072.898#3073.234
887	теперь	теперь	ADV	_	Degree=Pos	_	_	_	@bak1966m-words#@bak1966m#3073.234#3073.57
888	индийская	индийский	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@bak1966m-words#@bak1966m#3073.57#3073.906
889	/	/	PUNCT	_	_	_	_	_	@bak1966m-words#@bak1966m#3073.906#3074.242
890	мужчины	мужчина	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@bak1966m-words#@bak1966m#3074.242#3074.578
891	учёны	учёна	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@bak1966m-words#@bak1966m#3074.578#3074.914
892	от	от	ADP	_	_	_	_	_	@bak1966m-words#@bak1966m#3074.914#3075.25
893	книг	книга	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@bak1966m-words#@bak1966m#3075.25#3075.586
894	/	/	PUNCT	_	_	_	_	_	@bak1966m-words#@bak1966m#3075.586#3075.922
895	а	а	CCONJ	_	_	_	_	_	@bak1966m-words#@bak1966m#3075.922#3076.258
896	женщины	женщина	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@bak1966m-words#@bak1966m#3076.258#3076.594
897	?	?	PUNCT	_	_	_	_	_	@bak1966m-words#@bak1966m#3076.594#3076.94

